time_s,vx_meas,vy_meas,r_meas,ax_meas,ay_meas,vx_est,vy_est,r_est,phi_est,phi_dot_est,Fxf_est,Fxr_est,Fyf_est,Fyr_est,Fx_fl_est,Fx_fr_est,Fx_rl_est,Fx_rr_est,Fy_fl_est,Fy_fr_est,Fy_rl_est,Fy_rr_est,Fz_fl_meas,Fz_fr_meas,Fz_rl_meas,Fz_rr_meas,Fz_fl_est,Fz_fr_est,Fz_rl_est,Fz_rr_est,kappa_fl,kappa_fr,kappa_rl,kappa_rr,mu_fl,mu_fr,mu_rl,mu_rr
29.58,7.21223291659162,-0.360775393658594,-0.0275829374219624,-0.0949937544129889,-0.104078907667206,7.46428998542355,-0.347614552578835,-0.026704627821645,-0.0848088429985364,0.0928876641939987,-13996.827979435,-13996.8279794349,-13228.6128694972,-13183.1546852927,-6987.45366119889,-7009.37431823606,-6988.85695334828,-7007.97102608661,-6614.30643474855,-6614.3064347486,-6591.57734264628,-6591.57734264639,388595.81958074,370430.327500487,450342.617232751,394098.715613916,380503.887800463,369489.847049064,436195.918177762,390828.254033515,-0.0260469544404776,-0.0219197801611884,-0.0379142476291649,-0.0219462925085634,0.0252862472428071,0.0260831162959196,0.0220243355838104,0.0246165399994713
29.6,7.22887811039226,-0.586134340989177,-0.0192434515787314,-0.189466835472394,-0.393580474262515,7.37782798592,-0.432807434223183,-0.0204951180571323,-0.0829510897146564,0.0927216057526864,-14011.177559233,-14011.177559233,-13327.882737141,-13292.4505718312,-6997.04580372082,-7014.1317555122,-6998.13959310738,-7013.03796612558,-6663.94136857046,-6663.94136857051,-6646.22528591554,-6646.22528591565,382558.59423433,372711.105919196,463959.75609665,418107.373841985,381522.689086628,370462.050109495,447026.649941675,403396.056026909,-0.00866312314404029,-0.00501815891825198,-0.0316636254345879,-0.0135352100756548,0.0253265354375136,0.0261161098312649,0.0215898346141963,0.0239517456908051
29.62,7.25454139735538,-0.474890043219646,0.00155287157872709,-0.224219847966961,-0.572844188407451,7.33151100075016,-0.448480251528159,-0.00223236074530318,-0.0810966575996027,0.0909988027239584,-14036.2918428131,-14036.291842813,-13485.5708366155,-13479.3232882399,-7016.63958797433,-7019.65225483873,-7016.83244951822,-7019.45939329478,-6742.78541830772,-6742.78541830777,-6739.6616441199,-6739.66164412001,393728.220028431,340933.951036179,449126.059537455,415646.501129008,387120.295121255,357534.714694261,446580.7155662,408251.273201494,-0.0136244350445443,-0.0106074479289755,0.003074442107986,-0.0232431190687422,0.0251376890104164,0.0272238796908635,0.0217861724692001,0.0238362495626729
29.64,7.36389976446593,-0.668409593817375,-0.0164469208455994,-0.0257627587783121,-0.235543808609348,7.34093047371853,-0.529041126854561,-0.0139856603344139,-0.0792766815451235,0.0919906014932921,-13972.808854001,-13972.8088540009,-13530.7650574531,-13506.0310594883,-6980.44086404656,-6992.3679899544,-6981.20440147715,-6991.60445252374,-6765.38252872654,-6765.38252872659,-6753.01552974407,-6753.01552974419,365859.564752006,393672.307925982,432502.029918745,427415.392803336,377086.956361269,372854.518213792,439431.308528356,416963.517998127,-0.01103740001143,-0.0122265197428504,-0.029586941899093,-0.0175175786772881,0.0257790790317259,0.0260946888613116,0.0221033417139129,0.0233122988943072
29.66,7.62064479714904,-0.659123584143811,-0.00444951076061738,-0.350119801583459,-0.542496648607725,7.43896987693573,-0.576709777512407,-0.00607923161818539,-0.0774368695152577,0.0903673809977699,-14037.519507719,-14037.5195077189,-13685.8261480911,-13673.8891942418,-7015.88165967269,-7021.6378480463,-7016.25015291361,-7021.26935480531,-6842.9130740455,-6842.91307404555,-6836.94459712082,-6836.94459712093,397739.654686364,357555.945070874,435799.680362802,346639.417975713,386919.557642724,366143.498066443,436702.172115562,386039.098434485,-0.0190553618082356,-0.0194895968304861,-0.0254581207205272,-0.0318430847513553,0.0253293242924983,0.0267778413241437,0.0224329281290913,0.0253862985752923
29.68,7.53090299158698,-0.259192401554781,-0.0105905021824791,-0.387360799025133,-0.458919223248582,7.46968506576459,-0.464491856359617,-0.00987635726887406,-0.0756295218953023,0.0893649716981411,-14123.7718997425,-14123.7718997424,-13799.4283287672,-13781.6831040835,-7057.60743554923,-7066.16446419325,-7058.15522985565,-7065.61666988676,-6899.71416438359,-6899.71416438364,-6890.84155204168,-6890.8415520418,404446.571256044,389831.88344035,414880.373724197,402254.807568989,394665.399618397,376450.277276039,426321.306794652,393570.657338969,-0.0282985066514576,-0.00487906494909518,-0.0217371765947873,-0.0402485151169743,0.0250083950854518,0.0262347232525255,0.0231378060849766,0.0250767679297101
29.7,7.51606198288575,-0.753542278856327,-0.00559989847270393,-0.268673725229073,-0.219797711856086,7.48408563672045,-0.569414705874934,-0.00630017800430848,-0.0738422224613395,0.0902651211258986,-14161.2969828501,-14161.29698285,-13826.4696848381,-13814.5235278732,-7077.7681782941,-7083.52880455596,-7078.13695563479,-7083.16002721519,-6913.23484241903,-6913.23484241908,-6907.26176393653,-6907.26176393664,376582.647762645,355609.385255268,419168.759724816,448190.198291395,386166.116754881,367445.67018267,422772.020467383,417382.345766139,-0.0241716155685416,-0.0382630762046829,-0.032193743969919,-0.0473400689462015,0.0256206247771658,0.0269371496150536,0.0233930059344533,0.0237036953829079
29.72,7.40116885048518,-0.309512944335818,-0.0183973448303053,0.0111138040146913,-0.501886972647744,7.45221975461628,-0.477736200304937,-0.0163713508746566,-0.0720369200388215,0.0887572994703889,-14085.5276567889,-14085.5276567888,-13964.3159074449,-13936.614917782,-7036.08490022538,-7049.44275656348,-7036.94002855935,-7048.58762822944,-6982.15795372245,-6982.1579537225,-6968.30745889093,-6968.30745889105,394237.021515464,371874.888685417,393769.971012383,418316.619157669,388755.413163948,368205.492079047,411932.029419943,417385.304672026,-0.0329066177295132,-0.040121579414313,-0.0365155339247042,-0.0361385534023355,0.025497954734149,0.0269467846043667,0.0240411613429147,0.0237468929003244
29.74,7.25103027690381,-0.456396186720626,-0.0190609352612944,-0.281978111861267,-0.524444605596287,7.37797876300238,-0.470770221570384,-0.0186112992891679,-0.0702617740494137,0.0869952411507321,-14137.0867375251,-14137.086737525,-14112.6492619326,-14081.6448698138,-7061.06796407826,-7076.01877344685,-7062.02506830092,-7075.06166922412,-7056.32463096627,-7056.32463096632,-7040.82243490685,-7040.82243490696,404056.233551142,387484.261443301,466040.496169882,415692.347178575,395188.941636023,376042.583420901,435562.823902048,415251.35413499,-0.0250479190013496,-0.0283306650873797,-0.0361590500408819,-0.0104739299656904,0.0252600808078503,0.0265743455637509,0.0228950448165318,0.0240371684178071
29.76,7.12649598071426,-0.329658506062243,-0.013123550308103,-0.128062886860891,-0.274782636507685,7.2857443708913,-0.420782265400593,-0.0140944982588886,-0.0685218692263991,0.0872280820833665,-14125.4662282104,-14125.4662282103,-14146.103471808,-14122.4159810708,-7057.02187233859,-7068.44435587177,-7057.75310413703,-7067.71312407326,-7073.051735904,-7073.05173590405,-7061.20799053536,-7061.20799053547,399083.653831531,379379.085431825,408409.609443385,391766.872552815,395411.170865137,376553.180348858,423562.57058778,405246.407738712,-0.00330498286318224,-0.0181283203096251,-0.0116719567474217,-0.0100810808834534,0.0252685761876363,0.026555474326565,0.0235705752243249,0.0246532894533138
29.78,7.12334878507082,-0.365281638460901,-0.0166075700840833,-0.250529765901819,-0.291213529895343,7.22537721015158,-0.401809798389613,-0.0161939009967531,-0.0667773075847317,0.087250840277324,-14162.3256448061,-14162.3256448061,-14194.4029923082,-14167.5229832588,-7074.68183916714,-7087.64380563899,-7075.51162386564,-7086.81402094042,-7097.20149615408,-7097.20149615413,-7083.76149162937,-7083.76149162948,359835.26344741,365070.737344467,424726.173524682,398188.781007673,379639.886288631,371246.409027291,423894.452496151,402404.768191441,-0.00675636607523977,0.000337247258427159,-0.00695450413232116,0.00070366974823312,0.0263961923450913,0.0270176420187339,0.0236193695792191,0.0249005753976754
29.8,7.04207000403194,-0.774475009361581,-0.000858174321736431,-0.317306117136115,-0.507501062884423,7.15748915774669,-0.536421926605279,-0.00344316373945742,-0.0650322907791852,0.0854150821394174,-14227.7166674159,-14227.7166674158,-14335.4835607935,-14329.1591307271,-7112.33346349071,-7115.3832039252,-7112.52869836902,-7115.18796904683,-7167.74178039674,-7167.74178039679,-7164.57956536348,-7164.5795653636,405908.077615883,391101.556855925,419084.39922012,446349.198603488,391436.61023302,379236.741932571,421925.575739399,420339.140231844,0.0181367792901146,0.0264834486903356,0.0172721685953037,-0.00250004661285785,0.0257962944374478,0.0266318140490539,0.0239272225749707,0.0240219857994288
29.82,7.74346801505297,-0.53010921286493,-0.0129172824255231,0.0294797499776776,-0.397471234148818,7.36523483692732,-0.536022884173393,-0.0113099454050244,-0.0633239891363969,0.0844235471338844,-14121.5974640495,-14121.5974640495,-14433.5560010238,-14414.8996775241,-7056.30054455675,-7065.29691949278,-7056.87646444359,-7064.72099960586,-7216.77800051188,-7216.77800051193,-7207.449838762,-7207.44983876211,389581.095208252,338320.016351816,383507.953137273,425722.14903076,389238.70911,360333.622816416,407085.188288762,422236.743922861,-0.0216999821164408,-0.0125705084245283,-0.014469792889303,-0.0211247367713974,0.0259306905763866,0.028028247745776,0.0247785084933931,0.0239023570605035
29.84,7.18224518588937,-0.618380496892596,-0.0126311972201224,0.0506911044030186,-0.336646475450076,7.29754507314256,-0.566780187825649,-0.0124009816131189,-0.0616355181937192,0.08386726656784,-14032.7680968121,-14032.768096812,-14503.1651149747,-14482.9428235494,-7011.50829365912,-7021.25980315294,-7012.13255490703,-7020.63554190496,-7251.58255748732,-7251.58255748737,-7241.47141177466,-7241.47141177477,335901.841950761,388025.097954844,478404.38653632,410094.330332318,365612.952693245,371482.628190285,439006.570868871,416890.308555152,-0.00954318486875674,-0.0247337997337461,-0.0209377504916106,-0.0318527864302629,0.0275891670635988,0.0271714929250582,0.0229612156864504,0.0241935137797006
29.86,7.59820407931596,-0.725235188852166,-0.0200628567241455,0.0505960964282164,-0.314813993964551,7.40316650666861,-0.624626179045847,-0.0187390154473493,-0.0599581728623624,0.0834229957070268,-13928.3215866985,-13928.3215866985,-14570.0349641449,-14539.872098381,-6956.88828733918,-6971.43329935937,-6957.81941368023,-6970.50217301825,-7285.01748207244,-7285.01748207248,-7269.93604919046,-7269.93604919057,371477.809364571,371738.101055167,447373.80601336,412928.116751875,368419.986570897,370387.395144242,442206.213179922,415407.485265161,-0.0124504989990752,-0.00695304427521016,-0.0437743095091009,-0.0229529224996135,0.0273416780353726,0.027223581374615,0.0227562674194479,0.0242454375235897
29.88,6.96872854298461,-0.609075730718375,-0.0210381574110619,-0.0726605631804615,-0.322036992708123,7.24547197017276,-0.619587425415929,-0.0206514546036808,-0.0582897129482219,0.0828508292997928,-13900.6455446631,-13900.645544663,-14630.2698208468,-14597.2194212106,-6942.35405901792,-6958.29148564516,-6943.37432340276,-6957.27122126025,-7315.13491042335,-7315.1349104234,-7298.60971060527,-7298.60971060538,406771.195556905,377785.343064158,408710.192727212,411042.690359157,384957.195764395,372756.058563272,427334.015977246,413438.316104987,0.00683522012183679,-0.00962018865649866,-0.0104198462696906,-0.00615238119736239,0.0261977505187344,0.0270847113534245,0.0235734467908283,0.0243889325934874
29.9,7.10000519814512,-0.398505395666109,-0.01098581986494,0.249741987461033,-0.241227269055151,7.19137274721816,-0.540915355642443,-0.0126860203933746,-0.056632696362226,0.0828783162282534,-13728.1916040884,-13728.1916040883,-14641.5039434386,-14621.290039895,-6859.22206968206,-6868.96953440635,-6859.84607199643,-6868.3455320919,-7320.75197171926,-7320.7519717193,-7310.64501994745,-7310.64501994757,390153.169820466,384665.624125607,415338.263109238,386568.010346126,385171.869000011,375862.332856896,423499.30508884,403520.106355563,0.0120050072044906,0.0105925730820592,-0.000621473660372137,-0.0148859363874377,0.0260456856781391,0.0267085358297132,0.0236721035130701,0.0248585808595678
29.92,7.3329370779258,-0.259841146897657,-0.0272286845032563,-0.331383087096873,-0.319797922711276,7.23998226777502,-0.441147674253613,-0.0247877559398966,-0.0549751300376609,0.082187474711718,-13790.9160815303,-13790.9160815302,-14699.7698409604,-14660.3770276141,-6885.96012123531,-6904.95596029499,-6887.17617565276,-6903.73990587747,-7349.88492048016,-7349.88492048021,-7330.18851380699,-7330.18851380711,347691.993403595,371493.242847642,425120.855550762,407472.080024409,369731.381898149,373793.773870987,423809.221796365,405060.384695572,-0.0182396790381298,0.00339541860532628,-0.0115406943540554,-0.00451105014248389,0.027240334134923,0.0269790565715898,0.0237325518592339,0.0248590674787695
29.94,7.04104581913219,-0.40100976973228,-0.0188173531340686,-0.199876239792106,-0.400280062228125,7.16664172266685,-0.426928606931493,-0.0198567147072508,-0.0533313805434266,0.0807662874907489,-13809.4865425309,-13809.4865425309,-14785.8495442184,-14754.5390743784,-6897.19406881658,-6912.29247371435,-6898.16062164505,-6911.32592088581,-7392.92477210916,-7392.92477210921,-7377.26953718914,-7377.26953718925,363359.494930037,333298.603406946,417430.602304515,428690.296675809,368130.204232857,356265.786389821,421377.132471425,414952.795813568,0.0177532034530006,0.0216497784242444,0.00937544081540707,0.00544782845508315,0.0274650601691993,0.0284086326679451,0.0239688776196331,0.0243616463597816
29.96,7.52161844552838,-0.284181495052505,-0.0206913653729835,-0.105135433299398,-0.351084466253887,7.29174330544364,-0.376310804652345,-0.0205833233723384,-0.0517160547936116,0.0796893628263834,-13769.7371871772,-13769.7371871771,-14851.9714962616,-14819.672582466,-6877.0810694675,-6892.65611770971,-6878.07813551746,-6891.65905165968,-7425.98574813076,-7425.98574813081,-7409.83629123294,-7409.83629123305,388954.760939942,354861.04488003,429124.866960185,422395.490500952,377559.6612773,356130.776456823,425234.814067296,417762.291876061,-0.00878744402402471,-0.00308916866691262,-0.0148878139697084,-0.00353966808458941,0.0268069963346316,0.028449744731367,0.0237752777206994,0.0242226745936238
